@relation 'melanoma-5clases-abcd-100-weka.filters.supervised.instance.StratifiedRemoveFolds-S1-V-N10-F1-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -P 1 -E 1-Sweka.attributeSelection.BestFirst -D 1 -N 5-weka.filters.supervised.instance.StratifiedRemoveFolds-S1-V-N10-F3'

@attribute x1 numeric
@attribute x2 numeric
@attribute x3 numeric
@attribute x10 numeric
@attribute x13 numeric
@attribute x16 numeric
@attribute x25 numeric
@attribute x29 numeric
@attribute x30 numeric
@attribute x31 numeric
@attribute x32 numeric
@attribute x33 numeric
@attribute x37 numeric
@attribute x38 numeric
@attribute x55 numeric
@attribute x61 numeric
@attribute x64 numeric
@attribute x96 numeric
@attribute TypeMelanoma {1,2,3,4,5}

@data
0.53712,1.364471,735.035,88.886845,96.234292,0.04387,0.065358,0.009705,0.028125,55.859814,147.467151,112.612175,7.268427,10.985013,0,1.228623,0.60784,71.701712,4
0.61291,1.277326,177.5413,40.85822,36.175635,14.646405,0.120761,0.014713,0.023138,4.467401,11.121726,2.113302,-0.414556,-1.769093,1.24928,1.306177,0.576872,33.911739,2
0.664931,1.226343,3472.359,34.736375,18.941062,8.117658,0.160752,0.011632,0.025212,3.553115,5.340186,4.977231,-0.563711,-0.331989,1.163139,1.251359,0.579453,42.549147,2
0.758895,1.147914,2299.603,38.359205,0.849768,0,0.101379,0.01135,0.030318,2.211093,4.623196,22.556333,0.200245,0.771368,1.277796,1.64962,0.512423,79.21352,2
0.522128,1.383921,824.6284,53.088035,66.234373,29.34081,0.118006,0.007717,0.013322,5.466097,5.144148,4.921952,-0.704053,-1.090127,0,1.314845,0.5904,82.177612,2
0.663196,1.227945,365.3859,40.507577,2.591269,0.057493,0.114695,0.021067,0.025757,5.32839,5.273379,14.685064,-0.045482,0.965415,1.626122,1.686668,0.501295,54.939274,2
0.689547,1.204254,1937.934,56.045276,1.743633,5.235316,0.190148,0.015948,0.026067,5.310847,5.131755,9.637515,-1.561603,-0.424078,0.628662,1.168617,0.611734,49.257681,2
0.623668,1.266261,3879.172,28.067691,27.687471,1.581316,0.156083,0.012652,0.035674,1.775909,4.067035,14.883948,-0.168657,0.443934,1.63974,1.402031,0.546594,82.149813,2
0.510826,1.399147,275.0116,66.101313,0,0,0.058161,0.014052,0.020656,15.123614,4.683741,2.497984,-2.422845,-0.93412,0,2.074284,0.465963,35.759656,1
0.590113,1.301765,186.5883,41.86834,34.104616,13.801193,0.172338,0.017186,0.027751,3.484582,4.874488,5.002101,1.030785,1.179931,1.232605,1.325808,0.573926,30.049496,1
0.567773,1.327128,147.9264,44.665358,20.952321,54.251884,0.228482,0.014074,0.019228,2.153526,2.741043,3.473989,0.6737,0.974608,1.645993,2.938013,0.432587,46.239102,1
0.428734,1.527236,1620.769,40.049873,12.327565,0.538128,0.116252,0.008516,0.019282,3.412607,4.032241,4.645653,0.695926,0.449168,2.06203,1.922003,0.485181,49.338935,1
0.388994,1.603351,502.6548,52.476924,0,0.051656,0.128653,0.009539,0.021592,2.841301,2.625847,3.093722,-0.509582,0.207566,1.506,2.122294,0.45186,32.824821,1
0.563957,1.33161,163.7037,74.409152,20.747134,77.053934,0.132969,0.011047,0.012337,4.771969,5.660421,6.221213,1.69473,1.864852,0,1.204596,0.617558,81.352359,1
0.491948,1.42574,350.5853,46.067531,0.545664,0,0.082993,0.005742,0.014769,2.761317,2.871191,3.683691,0.05444,0.372949,1.017002,2.038647,0.465114,75.691328,1
0.306941,1.80498,6344.983,12.720654,22.884457,2.874868,0.156922,0.017325,0.03403,2.798788,2.871138,4.529768,-0.476077,0.344837,1.108656,1.711964,0.543975,17.875031,1
0.479986,1.443397,260.1188,62.521056,69.05163,1.389484,0.083504,0.007531,0.020048,5.668624,6.276558,5.187066,1.543696,0.985597,0,1.393469,0.57249,73.07581,1
0.399911,1.581314,390.6683,52.718697,1.913322,0,0.093962,0.009843,0.020186,3.429014,3.47654,4.787562,-0.51991,-0.154616,0,1.326025,0.592883,40.280163,1
0.463528,1.468797,452.7681,46.540303,0.929086,12.714708,0.19597,0.007434,0.018033,2.051425,2.580838,3.833333,0.226813,0.643065,1.770602,1.74544,0.503174,41.642299,1
0.318715,1.771327,5834.186,31.32612,58.246792,0.039419,0.069738,0.004557,0.01365,3.958722,3.995764,3.911104,-0.075771,-0.037721,0.76044,1.8439,0.493586,50.102258,1
0.505954,1.405868,311.3114,32.571114,16.471123,0.005986,0.116353,0.008245,0.015858,2.547947,3.161062,4.571217,0.611043,0.799717,0.954755,1.469544,0.536236,42.128542,1
0.403871,1.573543,1420.725,47.063076,0.112055,0,0.076119,0.006863,0.010627,3.885045,3.564941,3.973485,-0.135962,0.289996,1.071201,2.160581,0.452623,35.612293,1
0.540671,1.359983,287.5918,56.715218,67.02662,5.612757,0.096632,0.00834,0.014534,3.909144,5.514071,7.35445,1.035853,0.854208,0,1.270057,0.57443,26.442756,1
0.43366,1.518536,323.6652,62.609363,0.245587,0.122794,0.104539,0.01532,0.023057,2.416588,2.235362,2.821475,-0.256039,-0.126137,1.670958,1.949988,0.466056,71.784646,1
0.619364,1.270653,130.49,61.661469,17.416587,0,0.056697,0.011498,0.011715,3.631969,6.082113,8.981684,0.372509,0.755412,0,1.29277,0.589153,100.800635,1
0.560567,1.33563,206.7621,31.145397,21.044718,34.826098,0.155789,0.006955,0.016651,2.416896,2.511747,3.633933,0.485403,0.616609,1.354192,1.967776,0.479926,19.390805,1
0.375802,1.63125,2328.676,69.774761,0,6.842677,0.168254,0.023645,0.019563,1.96245,2.756399,4.354449,-0.027279,0.70711,0.744157,1.267027,0.580533,77.68366,1
0.409149,1.563361,322.3102,60.033,0.295401,0,0.093048,0.007463,0.014075,2.636447,2.290891,2.605669,-0.299906,0.113905,0,1.228243,0.582528,36.505442,1
0.434344,1.51734,132.2753,52.577851,5.300618,0,0.096754,0.005373,0.014172,2.217136,2.56652,3.240485,0.226977,0.465447,0.621649,1.57405,0.552383,41.362203,1
0.576569,1.316966,51.51555,53.269045,0,0,0.090119,0.023556,0.015356,2.16291,1.984654,2.381139,-0.301112,0.135712,0.553033,2.336898,0.428595,16.224811,1
0.399469,1.58219,396.6959,44.787518,52.319386,0.005455,0.088072,0.009918,0.023472,3.019617,4.295671,6.471483,0.603159,1.098704,0.521928,1.511403,0.534055,73.15768,1
0.485441,1.435265,352.068,72.419432,2.674228,0,0.070361,0.009755,0.017408,2.887162,2.595591,4.60743,-0.432864,0.03899,0,1.144265,0.598781,77.681399,1
0.408752,1.56412,2390.785,48.674207,0.043834,0,0.060094,0.007526,0.022548,2.948805,3.209358,3.551145,-0.417535,0.108052,0.635329,1.429193,0.552571,64.326082,1
0.660093,1.230828,65.83259,72.54902,5.260641,82.073968,0.167133,0.018561,0.017345,6.222607,11.6863,10.176757,1.912785,2.765548,0.683933,1.581427,0.596967,72.879105,1
0.243615,2.026038,2633.74,65.711798,0.106766,0.036957,0.108589,0.01071,0.021685,7.456036,3.415958,2.490587,-1.934884,-0.796003,1.502191,1.934644,0.477549,46.774664,1
0.467269,1.462906,878.6278,45.64988,9.132738,0.348256,0.193641,0.01539,0.036511,1.84847,2.582566,2.908953,0.099568,0.661483,2.645978,2.486794,0.42303,36.333364,1
0.514457,1.394201,439.6358,43.844929,0.145678,0,0.094992,0.005757,0.012181,2.50487,3.078516,4.119549,0.084868,0.54162,1.689439,2.132449,0.46223,93.272333,1
0.523134,1.382591,534.9662,50.901137,2.875411,0,0.133534,0.007453,0.022118,1.954545,2.190085,4.086969,-0.075914,0.346663,1.278175,1.61135,0.51945,71.026556,1
0.516513,1.391423,1086.153,50.078423,51.215772,0,0.155144,0.00631,0.019986,2.100614,2.148313,2.253067,-0.169127,0.012164,0,1.113955,0.609497,58.127887,1
0.770308,1.139378,826.3884,27.115924,37.643264,23.857539,0.231338,0.014951,0.032413,2.639847,2.336581,2.334098,0.444444,-0.213668,0,1.034498,0.650179,81.401814,5
0.721048,1.177654,1623.67,37.580102,22.385632,0.002363,0.197682,0.021287,0.017287,1.897401,5.751617,3.131172,-0.68698,0.935216,0,0.769689,0.692388,89.835582,5
0.72074,1.177907,940.3676,39.195017,40.688539,0,0.176427,0.012419,0.030895,1.253432,2.786005,22.833345,0.2187,0.493067,0,1.02381,0.639415,52.576899,5
0.38249,1.616926,1355.081,21.714877,12.464058,9.216065,0.144674,0.023769,0.040131,3.686858,3.68489,2.092137,-0.592516,-0.058571,0.948948,1.607509,0.522738,57.625965,3
0.740395,1.162166,1531.954,55.557192,41.498835,0,0.193101,0.012085,0.027921,1.249072,3.066858,10.798446,0.132755,0.398692,0,1.263576,0.581353,84.156696,3
0.601138,1.289771,4834.676,63.169901,1.591287,0.006337,0.117672,0.011719,0.028556,4.573631,9.751206,2.98113,-1.458625,0.560977,0.984786,1.587302,0.53612,77.94163,3
0.700887,1.194472,1712.434,84.860597,94.010306,0.2954,0.143383,0.006838,0.014902,8.225046,14.827767,12.587977,2.673116,3.120738,0,1.038485,0.630485,44.004642,3
0.531584,1.371558,170.7875,28.564306,17.105345,0,0.162759,0.0104,0.024031,1.834072,1.141444,2.405029,-0.223778,-0.13542,0,1.159826,0.597812,78.840509,3
0.356658,1.674456,3334.589,54.461621,66.961295,8.918458,0.121364,0.015008,0.018329,8.225521,20.174136,9.720074,0.963316,0.234941,0,2.282358,0.474043,80.910471,3
0.688931,1.204792,322.6494,32.047369,30.551294,0.128504,0.146626,0.012396,0.024361,2.893779,10.797452,9.734542,0.732713,2.210502,0,1.268849,0.648115,76.316773,3
0.712427,1.184758,2706.462,25.486341,28.288329,24.216747,0.201874,0.012825,0.034604,2.410005,2.819367,2.688614,-0.077638,-0.518235,0.782352,1.300417,0.574563,34.608119,3
0.76588,1.142667,670.4486,29.574185,8.22443,8.366809,0.150401,0.007322,0.024574,4.641338,3.529432,5.05539,-0.741961,-0.098877,0,1.102894,0.605585,58.177344,3
0.504818,1.407449,661.1277,28.043711,27.987504,28.831272,0.163819,0.01971,0.022459,3.71133,6.45513,4.906563,-0.157719,-0.60933,0,1.626167,0.545411,71.68766,3
0.590511,1.301326,123.098,40.875019,13.765871,53.78614,0.195802,0.01261,0.025211,1.960158,2.909325,6.396877,0.605071,0.608572,0,1.926962,0.561905,65.623603,4
0.576196,1.317392,610.8023,41.485923,57.702772,7.528649,0.117186,0.014538,0.029649,6.85215,21.86478,4.975458,1.864126,3.566604,0,1.506592,0.546842,65.527678,4
0.734075,1.167158,1886.114,47.5225,65.641178,14.82476,0.120055,0.015807,0.028426,5.505421,6.761533,4.166495,-0.327625,-1.907772,0.640551,1.343581,0.578732,64.649368,4
0.537707,1.363726,408.2914,41.031784,29.723021,0.227599,0.124791,0.015166,0.024845,3.090985,5.746788,2.87897,0.167864,0.997302,0,1.106042,0.608528,62.365758,4
0.689504,1.204291,1754.185,34.255475,1.59718,0,0.154234,0.006282,0.017469,3.806677,4.46348,1.652852,-1.404815,-1.402976,0,0.855076,0.69033,90.304317,4
0.530575,1.372861,2412.571,13.853812,0.151017,0,0.114642,0.010861,0.043796,3.268344,6.096656,3.663291,-0.219514,1.541996,0.6698,1.524156,0.567849,74.00184,2
0.707682,1.188724,246.7712,36.368041,6.710271,8.690099,0.189633,0.010713,0.032884,3.51472,5.076202,11.398728,-0.834604,0.050143,0,1.673074,0.560464,58.525706,2
0.651962,1.238479,1284.863,26.44453,21.470079,0.031488,0.214512,0.009259,0.020829,1.374472,1.755352,1.715934,-0.4284,-0.333032,1.140271,1.484613,0.546531,77.655717,2
0.641767,1.248278,231.926,21.493354,28.861994,1.730649,0.218921,0.020777,0.022006,1.490639,5.407872,4.104059,-0.152744,1.3639,0.653198,1.672537,0.516084,12.831404,2
0.691912,1.202194,2232.968,52.152548,14.36841,0,0.118767,0.009719,0.013761,2.969466,1.954578,5.385518,0.70087,0.933473,0.912136,1.302548,0.567003,49.221812,2
0.4701,1.458495,1734.34,34.560924,46.284662,8.690747,0.118332,0.012664,0.015658,4.555427,11.140337,2.399597,-0.725493,-2.477804,1.308224,2.126291,0.460857,88.977612,2
0.573623,1.320343,1627.117,71.686786,3.398041,16.31017,0.201646,0.012911,0.019582,2.19413,5.658174,25.717122,-0.722627,0.017182,0,2.249001,0.536653,86.337047,2
0.569628,1.324965,341.9091,58.71334,42.329779,0.790575,0.093768,0.011967,0.022129,3.696008,5.696644,7.936378,1.091716,0.756544,0.718451,1.426404,0.54808,37.205111,1
0.4056,1.570186,1379.55,85.891506,96.465424,0,0.064648,0.00828,0.008217,2.955579,3.160805,3.416699,-0.225321,0.476889,0,1.182944,0.588796,80.528594,1
0.376711,1.62928,1642.324,20.895347,35.17484,0.063654,0.14594,0.014836,0.019448,3.279504,5.770738,5.733135,0.683705,1.370093,1.12483,2.261521,0.471163,49.975504,1
0.365031,1.655141,1382.729,62.711137,0,0,0.07306,0.018564,0.045458,4.032946,2.215026,2.111652,-1.138937,-0.149063,0.925055,1.762358,0.512719,66.121396,1
0.465709,1.465355,1216.712,54.488193,2.319915,0.164597,0.137316,0.013455,0.016316,3.246561,5.401133,9.552988,0.740909,1.135364,1.025619,1.881512,0.502795,67.96019,1
0.546963,1.352138,319.3419,54.163934,7.851746,0,0.103954,0.013494,0.022423,2.27194,2.190357,3.149793,0.016919,0.094218,0,1.485093,0.539613,56.953127,1
0.474251,1.452098,496.7344,53.470837,9.544379,0.147084,0.06391,0.00671,0.007017,4.058731,3.613721,4.023193,-0.324241,0.007034,0,1.698037,0.513516,84.621536,1
0.526155,1.378615,99.78941,54.707631,58.35619,0.790559,0.101095,0.009344,0.011511,3.823705,6.343803,12.366494,0.42665,0.919626,0,1.458799,0.558068,67.186497,1
0.43104,1.523145,1175.725,46.465912,1.219679,0,0.130021,0.010513,0.022794,2.340446,3.392109,10.121203,0.243762,0.649567,1.57926,2.139992,0.451469,81.511601,1
0.302344,1.81865,2889.565,76.164913,95.525905,0.018124,0.071195,0.011736,0.018724,5.344753,16.361334,9.63936,1.293496,1.490367,0,0.958658,0.656249,81.77201,1
0.54416,1.355616,151.842,42.672096,2.283065,41.636702,0.208252,0.019655,0.024973,1.705431,2.367163,3.345255,-0.017645,0.711257,0.873564,1.712166,0.520745,60.760796,1
0.632174,1.257714,33.33224,63.575411,7.855177,60.533559,0.178332,0.022807,0.017002,2.617171,5.797887,7.354812,0.770571,1.735744,0,1.674283,0.532863,24.985822,1
0.426262,1.531657,271.5967,41.945646,3.838966,0,0.078803,0.008199,0.015195,2.961532,3.238213,3.153572,-0.14561,0.19707,0.519053,1.30254,0.563463,15.406306,1
0.606005,1.284582,134.7957,47.754222,62.332016,0,0.170552,0.017998,0.017517,1.882894,3.179573,4.331334,0.457059,0.92349,0,1.244642,0.583005,34.693985,1
0.392732,1.595703,669.9098,44.051888,58.312304,0,0.086285,0.010611,0.014243,3.285599,2.830174,2.680465,0.78754,0.488946,0,1.446785,0.538644,52.055689,1
0.464806,1.466777,430.8893,64.578746,0.006413,0,0.034468,0.016567,0.025164,4.169864,3.290136,2.623754,-0.706032,-0.360098,1.009669,1.898924,0.484493,72.945399,1
0.396512,1.588078,695.6835,63.876191,0.022682,4.845239,0.102372,0.006767,0.015133,3.001819,3.069711,3.48772,0.170583,0.452661,1.413999,1.655499,0.507123,42.875692,1
0.402313,1.576587,409.5334,36.404614,69.7733,0.008838,0.112137,0.004827,0.015805,1.95848,1.969262,2.825187,-0.074979,0.12882,0,0.809567,0.672604,62.27056,1
0.407776,1.56599,668.8478,24.147538,24.852156,19.905452,0.137366,0.014879,0.014802,2.549909,4.028862,6.37485,0.513523,0.5311,0.888987,1.325098,0.560994,32.037826,1
0.538026,1.363322,1098.465,93.526865,99.576502,0.010647,0.060897,0.005526,0.022695,13.683953,19.246665,8.415183,2.425746,1.989071,0,1.662023,0.558401,88.375019,1
0.385133,1.611368,461.7159,88.864014,99.683483,0.147965,0.048838,0.003538,0.005288,18.456099,15.371983,14.357859,2.475453,2.142866,0,0.792357,0.739981,118.763836,1
0.650463,1.239906,30.97964,60.50498,0,0,0.113906,0.017506,0.022376,2.422239,2.116669,2.391808,-0.412381,-0.005896,1.608672,2.049526,0.460621,13.514333,1
0.521377,1.384918,539.1033,63.88416,0,0,0.085335,0.014331,0.012804,4.846239,3.114592,2.569691,-1.13634,-0.293754,1.221277,1.594626,0.526874,55.969626,1
0.498308,1.416613,572.8301,61.248381,0.587217,0,0.129252,0.010537,0.01846,2.658462,3.055339,4.643234,-0.18738,0.711972,1.104753,1.873042,0.492898,96.171685,1
0.564546,1.330915,107.4483,82.099476,0.293451,0,0.099178,0.005507,0.017385,3.194218,5.290241,22.716539,0.752561,1.076766,0,1.515082,0.527061,28.934175,1
0.504514,1.407872,365.538,61.181186,0.470163,4.329386,0.16258,0.014052,0.033411,2.013263,2.578792,4.089745,-0.121325,0.655568,1.421206,1.912364,0.481848,60.947025,1
0.497503,1.417758,131.8976,72.16261,0.284703,1.431456,0.138976,0.015986,0.029658,2.314883,2.781986,6.636951,0.265868,0.731648,1.418829,2.333281,0.433867,67.198081,1
0.663394,1.227762,51.04555,63.674601,0.738457,0.007169,0.164158,0.006774,0.016002,2.302229,2.578153,3.661215,0.754353,0.906564,0.858756,1.227894,0.584165,36.405169,1
0.56678,1.32829,36.93451,52.178279,22.484841,7.249063,0.082211,0.004076,0.015847,3.015249,3.566912,3.112243,0.71091,0.818747,0,1.423811,0.550491,34.711691,1
0.455867,1.481089,642.4234,42.691595,9.046663,0.806036,0.141629,0.015055,0.022937,3.345862,2.414341,3.233691,-0.73923,0.379396,0.580395,1.477084,0.533819,38.921444,1
0.436855,1.512974,316.1141,37.742879,9.097082,0.490981,0.140582,0.015174,0.025744,2.189877,3.20959,3.679088,-0.271335,0.795221,0,1.786254,0.493305,15.003476,1
0.773101,1.137318,2366.353,64.44869,78.83399,1.900284,0.242241,0.012072,0.045942,1.305241,4.973338,3.410721,0.229759,0.476214,0,1.520153,0.57105,38.85233,5
0.687605,1.205953,3143.564,31.694621,55.660174,25.044848,0.185891,0.012688,0.016962,4.104582,3.134766,2.923469,0.663106,-0.625186,0,0.901071,0.664049,70.798109,5
0.681151,1.211653,4322.721,70.269614,83.546902,3.814335,0.110488,0.012388,0.017567,13.049037,31.974129,23.188943,2.535431,2.310833,0,0.969764,0.694969,93.214114,5
0.680072,1.212614,832.3615,43.179812,58.457886,14.440961,0.169887,0.011976,0.021595,5.269681,9.919763,6.512154,1.334036,0.315318,0,1.158901,0.623373,48.19607,3
0.257078,1.972275,2072.134,49.544536,0,0,0.124215,0.019647,0.048348,1.853383,1.634813,1.56978,0.510135,0.668631,0.982576,1.774229,0.511611,67.815094,3
0.70707,1.189238,525.3792,47.860991,1.876209,0,0.123943,0.013999,0.019046,3.568113,6.002606,3.472227,-0.551481,1.457537,0,1.313358,0.563233,83.330942,3
0.714377,1.18314,1872.154,55.199158,9.107579,0.13046,0.164567,0.010825,0.025516,3.182738,4.319099,4.827306,-0.426366,1.28402,0.670713,1.289725,0.573859,47.29898,3
0.264236,1.945377,2038.273,32.669185,32.709923,1.332,0.135645,0.015582,0.018212,3.822061,5.343226,4.297736,0.786486,1.542203,0,1.194935,0.588821,47.416614,3
0.717135,1.180863,908.7764,69.493979,0.018964,0.00885,0.092246,0.019302,0.017899,4.258867,6.489918,25.586396,-0.670249,0.282179,0.694006,1.052193,0.617081,35.776141,3
0.550514,1.34777,281.6234,47.981832,25.85617,13.945496,0.131574,0.009649,0.028087,4.981081,12.430334,5.702005,-0.835132,-1.036666,0,1.329577,0.604768,44.926717,3
0.562182,1.33371,182.0411,65.330069,16.571102,75.47893,0.147507,0.010781,0.013097,2.678505,1.767712,2.109779,0.967999,0.731917,0,1.964047,0.49866,88.855,3
0.397381,1.58634,1482.376,34.885555,2.316411,1.390213,0.107712,0.013909,0.021709,4.535755,2.360402,6.917773,-0.086468,0.582519,1.293048,2.073545,0.497029,41.856449,3
0.783184,1.129973,2698.968,41.579651,23.725976,7.661799,0.173549,0.018591,0.018195,3.800316,5.730114,4.879979,-0.334269,-0.438352,0,1.105093,0.625428,59.817039,3
0.618059,1.271994,189.3386,51.793576,8.793846,35.23419,0.205436,0.020632,0.026128,1.741406,3.364623,12.40283,0.634649,0.804382,0,1.198593,0.660022,119.022367,4
0.536466,1.365302,623.9524,43.124656,65.577382,0.040389,0.099607,0.017717,0.025392,6.989389,41.794765,13.791222,2.037295,4.809642,0,0.896528,0.681191,43.475398,4
0.49784,1.417278,318.5353,34.571869,38.791417,6.215634,0.106992,0.008731,0.011897,5.06234,18.154607,2.768159,0.141012,-1.529944,0.86263,1.571504,0.536331,75.390075,4
0.289474,1.85864,2958.03,75.094369,95.111107,0.018307,0.036297,0.01151,0.018185,120.063297,613.699099,158.418748,9.712823,22.34461,0,0.952287,0.65784,82.95725,4
0.638447,1.25152,2248.358,4.194708,2.151076,27.529856,0.336604,0.023762,0.036858,1.579146,2.139508,2.010701,-0.33981,0.420136,0.834058,1.041789,0.637449,64.197577,4
0.701885,1.193622,2489.619,35.266091,8.627421,0.017816,0.161997,0.010966,0.017151,1.938374,4.239155,4.092873,-0.214457,0.539996,0.991086,1.369347,0.59061,89.398123,2
0.30499,1.810746,906.3273,34.803263,40.054598,0.337478,0.135054,0.012089,0.011851,3.503178,10.364646,9.682644,1.274185,2.28584,0.819162,2.010506,0.465256,52.814162,2
0.694414,1.200027,4625.158,39.174837,0.049284,0,0.121045,0.011724,0.031818,1.829094,1.136123,1.245426,-0.540853,-0.198079,0,1.292511,0.589255,77.08913,2
0.434456,1.517145,540.6558,58.623174,1.627293,37.581041,0.218249,0.020274,0.027884,1.324091,1.727287,3.589412,-0.267242,-0.1115,1.043159,1.20991,0.593557,41.717049,2
0.580695,1.312278,2315.02,36.79538,50.924841,24.525944,0.196399,0.016553,0.033061,3.230728,4.895024,7.321726,0.466968,0.229112,0.97854,1.161921,0.620322,55.184886,2
0.501218,1.412494,170.6807,52.629917,49.002506,10.33605,0.109353,0.008109,0.02131,4.79128,12.471803,2.523755,-0.785431,-3.060583,0.797958,1.314463,0.56564,62.920166,2
0.472936,1.454116,1208.641,48.744671,63.679428,9.596917,0.073921,0.006948,0.0143,7.634813,119.044075,5.424932,1.442099,0.350217,0.743279,1.692908,0.518698,90.336019,2
0.534335,1.368022,194.8338,68.194428,0.37428,0,0.104894,0.014158,0.016403,3.86409,2.292944,2.394555,-1.046284,-0.194543,1.224395,1.313703,0.556076,78.683002,1
0.569272,1.325379,448.2932,69.325683,50.146653,0.002141,0.128835,0.015855,0.032628,2.28649,4.689012,8.054028,0.571258,1.006317,0.687834,1.396186,0.557416,53.95114,1
0.61175,1.278536,221.256,70.004859,72.655572,0.494568,0.116896,0.020187,0.023774,2.388654,4.140989,3.431833,0.766986,0.455595,0,0.92954,0.642349,52.164741,1
0.500135,1.414023,781.4778,88.915456,95.913445,0.043601,0.069843,0.009861,0.029799,4.330561,10.436519,7.093992,0.962114,1.301546,0,1.236196,0.606877,71.067907,1
0.496807,1.41875,634.3948,52.396136,43.688055,19.228776,0.122498,0.011468,0.015988,4.577524,5.017186,6.982753,1.394793,1.201616,0.685889,1.116401,0.618596,26.375483,1
0.580373,1.312642,322.8907,49.263336,58.294691,0.277453,0.120835,0.012398,0.015001,4.886622,11.469232,16.959515,1.390315,2.311535,0.759409,1.720833,0.521685,64.718289,1
0.691107,1.202894,196.1701,87.751058,81.498244,0,0.14544,0.005273,0.010565,3.261912,3.232649,2.889233,1.221694,1.178411,0,0.854137,0.680987,25.456317,1
0.338977,1.717573,2298.348,50.174087,17.847218,0,0.094348,0.009229,0.011823,2.4066,2.84855,3.408178,0.16397,0.492496,0.651129,1.365368,0.557222,57.964013,1
0.507373,1.4039,68.93533,50.335437,3.593491,0,0.105334,0.00684,0.021319,2.233737,2.197395,2.835308,-0.139229,0.109098,0,1.991264,0.486397,18.819824,1
0.64373,1.246373,77.55031,64.372724,2.335803,49.323957,0.120729,0.008209,0.026039,3.79259,5.755729,22.276304,1.018532,1.594614,0.6718,1.708953,0.532605,76.145678,1
0.522269,1.383734,105.63,56.349279,38.953683,15.960516,0.1154,0.011246,0.027847,3.031762,3.579698,2.875113,0.649696,0.76909,0.753133,1.416327,0.563065,63.38266,1
0.649859,1.240482,152.0974,67.121177,74.662969,3.281719,0.074605,0.007231,0.01177,6.912987,15.890204,46.338994,1.6913,2.251337,0,1.274511,0.58003,50.741634,1
0.477497,1.447154,498.5243,76.146776,87.765899,4.833233,0.07168,0.00838,0.024393,8.975495,8.083184,4.238847,1.64209,0.173162,0,1.308679,0.588993,65.082801,1
0.443701,1.501257,469.5948,65.796219,0.088113,0,0.095982,0.009568,0.016433,6.684606,4.178173,2.536398,-1.701109,-0.98552,0.666523,1.345118,0.553464,38.635127,1
0.414509,1.553219,258.7504,47.123942,0.024419,0,0.069542,0.007564,0.011615,3.2426,3.985571,4.671515,-0.025788,0.300898,1.662804,1.821078,0.489754,63.25509,1
0.507123,1.404247,600.8438,58.495504,2.196634,53.382183,0.114446,0.012442,0.025643,4.26049,10.754861,38.900178,1.185348,2.393809,0,1.436858,0.601038,124.847594,1
0.444816,1.499373,1516.511,57.220702,0.041727,0,0.12258,0.007591,0.017551,2.711928,3.022326,5.523917,0.63282,0.766276,0.934913,1.210521,0.58557,20.136096,1
0.42091,1.541364,613.83,83.024412,98.438065,0,0.04674,0.003758,0.010859,4.916621,5.207416,6.425962,0.828453,0.534418,0,0.851377,0.685409,67.244673,1
0.439944,1.507652,1594.131,38.337481,0.12443,0.221389,0.115254,0.013056,0.016131,3.575818,2.776586,2.640582,-0.910045,-0.383585,1.787161,1.409704,0.545353,52.504165,1
0.548564,1.350163,417.7766,71.756086,86.787993,0.009249,0.080131,0.008332,0.016121,2.969513,3.474005,5.53153,0.55341,0.488941,0,1.114151,0.62179,107.979804,1
0.510733,1.399276,461.2336,65.254237,0.073294,3.781493,0.169822,0.021454,0.033388,1.916599,1.819217,2.830205,-0.169738,0.182457,1.172882,1.647294,0.523236,76.215725,1
0.558287,1.338355,149.4062,74.562608,55.418522,0.55023,0.253335,0.034982,0.028579,1.400502,2.351583,2.59389,0.158924,0.550511,0,1.047494,0.620496,51.676001,1
0.466553,1.464029,1310.598,85.833541,0.066451,0.25542,0.101447,0.007998,0.017612,2.822274,2.963474,3.268091,0.402676,0.449638,1.89694,2.041665,0.45498,71.205658,1
0.487965,1.431548,298.9337,53.952425,0,0,0.081252,0.009668,0.010435,2.417099,2.488237,2.892604,0.029937,0.376812,2.234295,2.469654,0.421681,55.367791,1
0.414023,1.554132,283.969,42.737095,0.821128,40.364946,0.253432,0.019257,0.04982,1.556511,1.741843,4.791165,0.05142,0.503214,0,2.268896,0.477219,75.398737,1
0.606355,1.284212,107.1889,47.439069,0.431647,15.191872,0.184744,0.007226,0.016136,2.038611,2.280373,2.800139,0.337626,0.511086,1.07329,1.468887,0.535726,26.227994,1
0.577889,1.315461,604.0955,90.866401,97.988391,0.016927,0.072298,0.008852,0.006433,3.900245,5.769481,5.765944,0.013844,-0.947526,0,0.665643,0.75916,130.58513,1
0.590888,1.30091,713.8522,51.850107,63.300954,31.460915,0.093353,0.007243,0.010983,5.873416,6.028592,5.978806,1.444264,1.132357,0,1.237838,0.593161,70.505194,1
0.487724,1.431901,129.7413,36.66151,30.930952,0,0.128157,0.008166,0.027293,2.292288,2.421386,2.885536,-0.326012,-0.019157,0,1.694698,0.500099,21.305827,1
0.542,1.358315,129.3049,90.128543,99.22556,0.008841,0.059371,0.005055,0.009936,6.684109,5.093628,5.777627,1.649351,0.929891,0.630693,1.448893,0.551326,83.175528,1
